id,title,default_price,default_unite
9101,SUPPORT 2 POSTE ETANCHE ENCASTRE LEGRAND,140,Unité
9102,PRISE 2P+T ETANCHE ENCASTRE GRIS 0698311,143,Unité
9103,COFFRET METALBOX 600X400X260 ING,530,Unité
9104,HORLOGE ANALOGIQUE MODULAIRE 24H 200H EH111,350,Unité
9105,BORNE SUR RAIL 16MM ORBUS,9.7,U - Unité
9106,COMMUTATEUR 3 POSITION XB5AD33,110,Unité
9107,VIS A METAUX CAD 4X30+ECROUX,0.3,Unité
9108,CABLE U1000 R2V 4X10MM²,55,ML
9109,INTERRUPTEUR VA ET VIENT ENCASTRE LEGRAND,135,Unité
9110,TRAVAUX ZAIDA,16200,ENS
9111,T.SUP AKKA+TISINT+FEM EL HISN,37125,ENS
9112,BL ZAIDA ,79215,ENS
9113,BL SLIMAN SAM GLASS,40000,ENS
9114,TRAV SUPP ABARAZ ZIN+LHAJ,12098.3,ENS
9115,DEVIS 78 HAWARA,115000,ENS
9116,DEVIS ABARAZ LHAJ,30000,ENS
9117,BORDURE T4 M/F,67,ML
9118,BORDURE I2,83,ML
9119,BORDURE JARDIN (P1),29,ML
9120,PAVE MEHDIA 6cm NATUREL,72,M²
9121,PAVE MEHDIA 6cm ROUGE,74,M²
9122,PAVE DOUBLE T 8cm NATUREL,84,M²
9123,PAVE DOUBLE T 8cm ROUGE,86,M²
9124,Contrôle technique : mission NR relative à la solidité des ouvrages,3500,U
9125,FILM POLYANE ML,4.16667,ML
9126,DALLE ASPECT GRANITE EN BEIGE 6429BX  ,90,M²
9127,06 TABLIER VR EXT LAME 100 PERFORE L B DIM 2.000X2.600,650,ENS
9128,BARRE U EN ALUMINIUM POUR C500 DE 6ml,258.33,ENS
9129,BARRE COULISSE C 500 L B DE 6ml,275,ENS
9130,AXE A 2 BOBINES,1083.33,ENS
9131,MOTEUR SOMFY 75/60 CENTREO 1,1125,ENS
9132,COFFRET AVEC SELECTEUR ,308.33,ENS
9133,ROC EVENT-T COLON THERM CH 5A202EC00,4850,Unité
9134,INTERRUPTEUR VA ET VIENT PLEXO 10A LEGRAND,54,Unité
9135,FILTRE A POCHE SOUPLE F9 CADRE GALVA SEC 592*535*287,525,Unité
9136,FILTRE MEDIA G4 SEC 400*400 EP 40,410,Unité
9137,VISIERE DE REFOULEMENT 5/8,50,Unité
9138,BOITE JONCTION THERMO SMH4 1.5-16MM CELLPACK,70,U
9139,DVV OU DP PLEXO ENC ANTH 069805L,100,Unité
9140,PC 2P+T PLEXO COMPO BLANC 069621L,63.5,Unité
9141,PLAQUE 2X2M NOIR MAT 0790441,110,Unité
9142,PLAQUE 4X2M BLANC 078808L,150,Unité
9143,PLAQUE 2X2 MODULE MOSAIC,63,Unité
9144,PLAQUE 2 MODULE MOSAIC,15.5,Unité
9145,INTER VOLET ROULANT MOSAIC REF 77026,241.667,Unité
9146,INTER VOLET ROULANT MOSAIC REF 79126,508.333,PC
9147,VA ET VIENT 2M NOIR MOSAIC,75,Unité
9148,PLAQUE 3X2M NOIR MAT REF 79046 MOSAIC,154.167,Unité
9149,PRISE 2P+T ETANCHE ENC BLANC REF 69870,212.5,Unité
9150,COLLE BPN ATLAS 4KG,91.6667,SEAU 
9151,AQUOI METAL 400G,116.667,Unité
9152,"BIN0004-CORBAEILLE AKLIDOUS S CORBEILLE AKLIDOUS EN BETON ARCHITECTONIQUE SANS COUVERCLE ELLE EST EQUIPE D'UN ANNEAU PORTE SAC EN ACIER GALVANISE",3000,Unité
9153,SECHE SERVIETTE ELECTRIQUE FLORANCE BLANC 920X480,1310.83,Unité
9154,"SECHE SERVIETTE ELECTRIQUE VERTICAL EQUIPE D'UN PROGRAMEUR SERIE VIRANDO MARQUE ZEHNDER Finition: NOIR RAL 0557 Puissance : 500 Watt Hauteur : 916 mm Largeur : 509 mm",4185,Unité
9155,GAINE DOUBLE PAROI DIM 75,9.58333,ML
9156,CABLE RJ45 CAT 7,8.1,ML
9157,CLEVER MITIJEUR CHEF1 99 440 ,0,
9158,CELLEAQUA ASTRAL 30KG,333.333,SEAU 
9159,VOLTMETRE DIGITAL 72X72 600V DX-V72AC,209,Unité
9160,DISJONCTEUR COMPACT NSX100B 25KA 63A 4P3D C10B6TM063,1510,Unité
9161,COFFRET METALBOX 1000X800X200 ING,1200,Unité
9162,DISJONCTEUR 2X16A 6-10KA NF216A,115,Unité
9163,BIDIM,8.33333,ML
9164,CANON 8CM,58.3333,Unité
9165,SPA CUCRO 90/30,166.67,PC
9166,"Controle du béton à l'age de 7 et 28 jours en date du 28/01/2024 (1 série) et 21/01/2024 (1 série)",600,PC
9167,Vérification de serrage des boulons,2000,PC
9168,ESSENCE MOTO,80,ENS
9169,ZINE LABEDINE,2500,PC
9170,BUREAU,500,PC
9171,COMBINET DE BIDET CHROME CLEMED,320.833,Unité
9172,BOITE DE JONCTION RESIN M11,91.6667,U
9173,ROBINET 1/2 TETE MILANGEUR 162293,125,Unité
9174,SEAU 15KG ZENETTE MAT LISSE,483.333,SEAU 
9175,STELA EXTRA BLANC 20KG,916.667,SEAU 
9176,CANIVAU ROLIN 40/12 149 771,208.333,Unité
9177,CANIVAU 10X30 165 772,166.667,Unité
9178,AVOIR POUR CHAUFF EAU,3600,Unité
9179,EQUERRE A PION 36*14,6.5,Unité
9180,EQUERRE A PION 37*39,14,Unité
9181,POMPE IMMERGEE 10HP,8000,Unité
9182,KIT VERROUS POUR FENËTRE 2 VANTAUX NOIR,30,Unité
9183,FLAUTAU ELEC 5M 152 001,83.3333,Unité
9184,MENEAU/TRAVERSE 60mm EN 6m QRTZ,500,Unité
9185,PORTE FUSIBLE 10X38 3P+N SFH432 SIGMA,85,Unité
9186,CARTOUCHE FUSIBLE 10X38 2A,2,Unité
9187,VOLTEMETRE 72X72 0-500V,80,Unité
9188,JOINT DE VITRAGE,6,Unité
9189,CAPOT PLAT EN 6.3M QRTZ,190,Unité
9190,DORMANT PLAT AVEC COUVER JOINT QRTZ,460,Unité
9191,RAIL COMPLEMENTAIRE EN 5.9M QETZ,22,Unité
9192,MONTANT CENTRAL EN 6M QUARTZ,200,Unité
9193,MONTANT LATERAL EN 6M QUARTZ,220,Unité
9194,TRAVERSE EN 6M QUARTZ,180,Unité
9195,GACHE AVEC CALE,23,Unité
9196,MENEAU/TRAVERSE 80MM EN 6.30M GRIS GIVRE,645,Unité
9197,JOINT DE BATTUE VEC/VEP,4.2,Unité
9198,FIXE/OUVRANT V.E.C GRIS GIVRE,350,Unité
9199,BARETTE DE COLLAGE V.E.C EN 6M NAT,80,Unité
9200,FIXATION PARTIE FIXE EN 4.80M BRUT,140,Unité
9201,EQUERRE A PION EXTERIEUR 26*10,6.5,Unité
9202,"COMPAS OUVRANT A L'ITALIENNE 600MM",380,Unité
9203,CREMONE DEPORTEE REGLABLE BRZ,180,Unité
9204,POINT DE FERMETURE SUPPLEMENTAIRE,23,Unité
9205,JOINT CLAPET,3.5,Unité
9206,TR 50*1.25 YC,350,PC
9207,TR 16 1 304,100,PC
9208,TR 50*1 YC,291.67,PC
9209,METAL,2.08,PC
9210,DORMANT 43MM SANS COUVRE-JOINT EN 6M QRTZ,225,Unité
9211,CABLE SV 2X2.5 MM,9.16667,ML
9212,CABLE COAXIAL ALCAD 753,5.83333,ML
9213,CABLE NEXANS CAT6,5.41666,ML
9214,CHARGEUR 12V 2A,33.333,Unité
9215,COLLIER DE SERRAGE 7.6X450MM,0.583333,Unité
9216,COLLIER SERRAGE 158742,0.416667,Unité
9217,MANCHON PEDN 110 16BAR,216.667,Unité
9218,MANCHON PEDN 110 10BAR,216.667,Unité
9219,BOUCHE BS 515 NOIR,833.333,Unité
9220,VIS AUTOPERCEUSE 6.3X60,1,Unité
9221,BUTOIRE NOIR 163651,3.3333,Unité
9222,BUTOIRE 163712,9.1666,Unité
9223,BUTOIRE 164789,23.3333,Unité
9224,EMBOUT DIM 13,15,Unité
9225,BANDE ADHESIF 155981,29.1667,Unité
9226,ADESIVA COLORADO 500G,54.1667,SEAU 
9227,RID EXTRUDE QTZ ALG 1.510*2.000,2243.33,PC
9228,RID EXTRUDE QTZ ALG 1.530*1.300,1513.04,PC
9229,RID EXTRUDE QTZ ALG 1.525*1.300,1508.44,PC
9230,RID EXTRUDE QTZ ALG 1.525*2.000,2264.58,PC
9231,RID EXTRUDE QTZ ALG 1.520*2.000,2257.5,PC
9232,TUBE OCTOGONAL 60 6MTS,91.67,PC
9233,GLISSIERE C500 QTZ,283.33,PC
9234,CAPSULE 60 + ROUL + SUP,12.5,PC
9235,GREEN SAT 15KG,516.667,SEAU 
9236,LEADER MAT 5KG,116.667,SEAU 
9237,CLEVER MITIGEUR CHEF1 REF 99440,1041.67,Unité
9238,COLORETTE 1/2 14 F,16.6667,Unité
9239,POMPE VIDE CAVE 167672,3333.33,Unité
9240,ROBINET EQUERRE 1/2 3/4 167464,41.6667,Unité
9241,ROBINET EQUERRE 1/2 1/2 163933,41.6667,Unité
9242,SIPHON BR DELTA 1/2 FF 040,20.8333,Unité
9243,ROBINET EQUERRE SCHEL 1/2 1/2,54.1667,Unité
9244,ROBINET GENEBRE REF 118504,208.333,Unité
9245,CHAUFFE EAU A GAZ 157377,1666.67,Unité
9246,PNEUS 215/70R15 C L T ,916.667,Unité
9247,BONDE DORRE 2CM 50ML,133.333,Unité
9248,BOITTE TAL D144 TOSUN,45.8333,Unité
9249,NEPLAT EN CUIVRE 20X5MMX3M 2.6KG,516.667,PC
9250,TOTAL FAC 51-52-53-54-55-56-57,137034,ENS
9251,ONDULEUR 9E6KI,14900,Unité
9252,DISJONCTEUR MODULAIRE 4P 32A HAGGER,225,Unité
9253,ENVELOPPE POCHETTE JAUNE A4+ BLANC,1.67,PC
9254,DISJONCTEUR DIFFERENTIEL MODULAIRE 4P 32A 30MA HAGGER,894.8,Unité
9255,PRISE ONDULE ROUGE LEGRAND MSAIC,85,Unité
9256,SCOTCH GM BRICO,8.3333,Rlx - Rouleau
9257,GORGE BMAX 20 INASS,2.08333,ML
9258,2024,1200,ANNEE
9259,TV VISION 43P,2833.33,PC
9260,SUPPORT TV FIX 26X63,66.666,PC
9261,CORDON RJ45 CAT6 0.5M,8.333,PC
9262,BOITE CARRE LAP,2.08,Unité
9263,CABLE 2P SMART,4.16667,M-Mètre
9264,POLYTHLENE 40 PN16,12.0833,ML
9265,TRANSFOR 12V 60W 164006,75,Unité
9266,HUBLOT LAP OVAL 7100/04,62.5,Unité
9267,14 HAMAM,1500,PC
9268,CHAMBER BOMBA,300,PC
9269,31 HAMAM,400,PC
9270,TRANCHICITE,300,PC
9271,HAY EL MOHAMADI ZINE LABEDINE,200,J - Jour
9272,3 ALLER A TATA,250,J - Jour
9273,6 RIDEAUX,1700,PC
9274,SKAF,500,PC
9275,POTEAUX,50,PC
9276,PALISAT,1000,PC
9277,FAUX CADRE + FENETRES,1000,PC
9278,PAIEMENT RECEPISSE MOIS MARS 2024,4931.6,M- MOIS
9279,PAIEMENT RECEPISSE MOIS FEVRIER 2024,4636.86,M- MOIS
9280,MOIS 03/2024,5000,M- MOIS
9281,MOIS 04/2024,3170,M- MOIS
9282,AVALOIR EN FONTE ,1750,Unité
9283,GRILLE DE CANNIVEAU EN FONTE 20cm (0.75x0.20),400,Unité
9284,PEHD 50 ,18.3333,M-Mètre
9285,RAME PAPIER A4 INACOPIA 90G,50,Unité
9286,TRAVAUX DE COMPTABILITE DU 01/01/24 AU 31/03/2024,6000,PC
9287,HOTTE ,999.167,Unité
9288,FORET ACIER N5,8.33333,Unité
9289,FORET ACIER N18,10.8333,Unité
9290,TRSP ZAIDA - GOULMIMA,5800,PC
9291,FORET ACIER N10,16.6667,Unité
9292,CHEVILLE METALIQUE 10X80,6.66667,Unité
9293,VIS AUTOPERSEUSE 4.2X25,0.208333,Unité
9294, HUILE VW 50800/50900,160,L - Litre
9295, FILTRE A CARBURANT,244.92,PC
9296, FILTRE AIR,450,PC
9297,SELENIA WR P3E 5W30 C2 FUT 200L,92.7,L - Litre
9298,FILTRE A HUILE 73504027,77.77,PC
9299,VIDANGE MOTEUR FILTRE A HUILE,250,PC
9300,Kaspersky Smal office security serveur+5 postes+1 serveur,1480,PC
9301,Installation sur 5 poste et serveur,250,PC
9302,Diagnostique et vérification problème connexion,250,PC
9303,Diagnostique et vérification problème Access au réseau serveur,250,PC
9304,vider le réservoir de toner usagé BzHub C284e,90,PC
9305,Installation imprimante Samsung sur 2 ordinateur,100,PC
9306,"POINT D'ACCES WIFI INTERIEUR MU-MIMO 4X4:4 175M",991.667,PC
9307,SWITCH 8 PORTS 10/100 POE UNMANAGEABLE,516.67,PC
9308,ETAGERE COFFRET,83.33,PC
9309,SPLITTER HDMI 4K 2*1,116.667,PC
9310,CABLE HDMI 1.5M,20.8333,PC
9311,ASSIETTE PARABOLE SAB-97 GALVANISE,291.67,PC
9312,ANTENNE TNT DR-05,125,PC
9313,TETE LNB SINGAL HOME PRO 5441,108.333,PC
9314,MULTIPRISE PDU INGELEC,191.67,PC
9315,HDD 1 TB OR,483.33,PC
9316,SOURIS OPTIQUE SANS FILL RAPOO,83.33,PC
9317,COUVRE-JOINT 25MM EN 6M GRIS GRIVE,52,Unité
9318,VANNE A BILLE 1/2 3/4,33.3333,Unité
9319,GABSS ABARAZ LHAJ,4000,ENS
9320,Couvre-joint 25mm en 6m QUARTZ,52,Unité
9321,Dormant 43mm sans couvre-joint en 6m QUARTZ ref4530,280,Unité
9322,TRAV BUREAU IFR,3500,ENS
9323,CELLEAQUA ASTRAL COULEUR 30KG,666.667,SEAU 
9324,MOTOREDUCTEUR TORQ 800 KG 230V,3333.33,PC
9325,SELECTEUR A CLE EN PLASTIQUE,191.67,PC
9326,MINI AMPLIFICATEUR 2X10W FM/USB/SD/BT AVEC 2 HAUT PARLEUR GOLD,1000,PC
9327,FICHE ANT MAL,1.67,PC
9328,FICHE ANT FEM,1.67,PC
9329,HAUT PARLEUR PLAFONIER 6W,150,PC
9330,TUBE GALVANISE 4M,333.33,PC
9331,ASSURANCE 2023,2160,ANNEE
9332,CNSS DU 01/2024 AU 03/2024,866.67,M- MOIS
9333,GOULOTTE 100X45,46,ML
9334,ELECTROVANNE HUNTER DN 11/2 24V,566.667,Unité
9335,ELECTROVANNE HUNTER D 2P 24V,733.333,Unité
9336,REGLE LA SITUATION ,18956.7,ENS
9337,REGULARISATION CNSS,20000,PC
9338,FILM AVEC CARRES ARRONDIS DEPOLIS -1.52X30M-INT 480-F,60,PC
9339,COUDE 90 90 PRE DIMA TUBE DTP 16-490,45.8333,Unité
9340,CABLE AUDIO 171443,1.66667,ML
9341,COUDE 90 63 PRE DIMA TUBE DTP16 ,16.6667,Unité
9342,BOUCHON FCM PVC PRE DIMA TUBE 63RPP,16.6667,Unité
9343,COUDE PVC DN 50 A90,16.6667,Unité
9344,TE PVC D90,58.3333,Unité
9345,BOUCHON PVC 50 ACOLLE 155707,12.5,Unité
9346,CLAVIER WATERPROOF,40,Unité
9347,MULTISWITCH YE 10/8K,833.33,PC
9348,FILM DECORATIF REFLECTIV-INT 520 F DEPOLIEFFET BRISE 1.52X30M,56,M-Mètre
9349,Rec zaida + plan côté goulmima ,8000,ENS
9350,MOUSTIQUAIRE COULISSANTE 1.300*1.570,568.33,PC
9351,MOUSTIQUAIRE COULISSANTE 1.700*1.570,644.17,PC
9352,MOUSTIQUAIRE COULISSANTE 0.600*1.570,435,PC
9353,MOUSTIQUAIRE COULISSANTE 2.900*1.570,873.33,PC
9354,MOUSTIQUAIRE FIXE 2.190*2.400,917.5,PC
9355,BOUCHOUNS EN PLASTIQUE NR,0.23,PC
9356,TOILE MOUSTIQUAIRE ,51.67,PC
9357,MTS TOILE MOUSTIQUAIRE 1.20,26.67,PC
9358,MOUSTIQUAIRE COULISSANTE GRIS GIVRE,291.67,PC
9359,MOUSTIQUAIRE COULISSANTE 0.795*2.450,651.67,PC
9360,FORFAIT POMPE,1500,Unité
9361,PPMB-123 PARA L=3.35 M A,80.4,U
9362,PPMB-123 PARA L=3.25 M B,78,Unité
9363,HOURDIS 15/20/50,5.5,Unité
9364,PTS 5*3.5 200*200,150,Unité
9365,INSTALLATION ECLAIRAGE EXTERIEUR,30000,ENS
9366,TRAVEAUX DE MODIFFICATION,10000,ENS
9367,ETABLIR LES PLANS DE RECCOLLEMENT ET LES CHEMATS ELECTRIQUE,5000,ENS
9368,SIPHON LAVABO INOX 162172 ZENITH,83.3333,Unité
9369,FORNITURE ET POSE DE PORTE ISOPLANE EN BOIS CHENE EN REMPLISSAGE EN BOIS ROUGE MASSIF,1918.18,M²
9370,FORNITURE ET POSE DE PORTE ISOPLANE EN BOIS CHENE FIL AVEC MOTIF DECORATIF EN DECOUPE LASER,1983.72,M²
9371,FORNITURE ET POSE DE PLACARD EN BOIS NOYE DRESSING Y/C ETAGERE EN MDF NOYE,1450.02,M²
9372,GROHE MITIGEUR BD 290 39000 171439,1041.67,Unité
9373,HABILLAGE DES ENCADREMENTS EN BOIS CHENE,1918.18,M²
9374,VERNIS (PORTE) ET COMPRIS M.O ET MARCHANDISE,700,U
9375,VERNIS (PORTE PLACARD) ET COMPRIS M.O ET MARCHANDISE,480,U
9376,VERNIS (HABILLAGE) ET COMPRIS M.O ET MARCHANDISE,192.001,M²
9377,FORNITURE ET POSE DE PORTE DE PLACARD ISOPLANE EN BOIS CHENE AVEC PLACAGE ET CHARNIERES,1200.1,M²
9378,SE CLOCHE 157007,83.3333,Unité
9379,MOIS 05/2024,4000,M- MOIS
9380,EVIER CUISINE 60X45,833.333,Unité
9381,CLEVER MIT CHEF 6 REF 99735,1083.33,Unité
9382,MITIGEUR LAVABO INFRAROUGE+REGUL SOBIME,1833.33,Unité
9383,TE PVC 90 155669,45.8333,Unité
9384,COUDE PVC 90 A45,45.8333,Unité
9385,RACCORD UNION PVC 50 ACOLE PN16 155679,45.8333,Unité
9386,RACCORD UNION PVC 63 ACOLE PN16 155681,58.3333,Unité
9387,RACCORD PVC PN16 50MAL 155687,16.6667,Unité
9388,CANIVEAUX OTT X40CN 162454,191.667,Unité
9389,COLORETTE CUIVRE 16 3/4,16.6667,Unité
9390,COLLE PVC 250ML 168396,29.1667,BOITE
9391,COLLIER ATLAS 20,2.5,Unité
9392,FLEXIBLE 60 1/2 DELFF,25,Unité
9393,FLEXIBLE BR 3/4 FF KIWA 0.50,50,U - Unité
9394,RACCORD RETUBE 3/4 M,27.5,Unité
9395,TE PVC 40 FP,5,U - Unité
9396,FLEXIBLE 1.50M 151927,25,Unité
9397,FLEXIBLE 1.5 154189,25,Unité
9398,TUBE RETUBE 20 ALUMINIUM,11.6667,ML
9399,FLEXIBLE 1/2 FF 60 DEL,25,Unité
9400,COLLIER ATLAS 22,2.5,Unité
9401,COLLE PVC GM 125,16.6667,Unité
9402,FLEXIBLE 1.5MM 151827,25,Unité
9403,PERGEUR 1/2 DR,83.3333,Unité
9404,MINI VANNE 1/2,25,Unité
9405,COUDE ASSOUDE 16,6.66667,Unité
9406,POMPE VIDE LAVE 1100F,1416.67,Unité
9407,TUBE CUIVRE 28,150,M-Mètre
9408,REXOMAT BP COULEUR 3L,158.333,SEAU 
9409,MONCHE ROULOUX PM,8.33333,Unité
9410,TUBE PVC 200 FP 1ER 227204M,115,M-Mètre
9411,LUMINAIRE SOLAIRE LED 300W 168133,666.667,Unité
9412,SIPHON LAVABO ZENITH CHROME RONDE 162201,83.3333,Unité
9413,BONDE MOUSSE 158813,75,Unité
9414,FORET N8 164370,29.1667,Unité
9415,BONDE CLIC-CLAC EN LAITON D63-163575,125,Unité
9416,SIPHON LAVABO 32 CHROME VASQUE AVEC TUBE,83.3333,Unité
9417,SIPHON LAVABO 11/4 30-75 28947000,116.667,Unité
9418,IMPRESSION+POSE (43M -130 UNITE),5590,ENS
9419,PANCARTE (60M -110 UNITE),6600,ENS
9420,SIGNALISATION (4M -550 UNITE),2200,ENS
9421,MAALAM JCB,2000,ENS
9422,TRSP JCB GOULMIMA- TINGHIR,2300,PC
9423,LMAALAM CAMION + LARIDUI,1900,PC
9424,GURLAND ADHESIF 4000K,12.5,ML
9425,DISJONCTEUR 1P+N 16A INGELEC ,29.1667,Unité
9426,DISJONCTEUR 1P+N 10A INGELEC,29.1667,Unité
9427,DISJONCTEUR 4 POLE 32A INGELEC ,75,Unité
9428,INTERRUPTEUR DIFF 2X40 30MA INGELEC,150,Unité
9429,GUIRLAND LED 220V 4000K,15,ML
9430,TELERRUPTEUR MODULAIRE INGELEC,85,Unité
9431,ASSURANCE TRC MARCHE N°01/2024/ANEPS PROVINCE OUARZAZATE,26927.9,ANNEE
9432,Alucobond gris clair 1 face,916.667,Unité
9433,Alucobond blanc double face,1041.67,Unité
9434,"Tube rectangulaire 40x20/1,6",106.667,BARRE
9435," Tube rectangulaire 40x40/1,6",133.333,BARRE
9436,COLLE PVC 4KG,91.6667,SEAU 
9437,TEINTE EAU ROUGE,10,Unité
9438,PAUMELLE STANDARD P/FENETRE ET PORTE-FENETRE NAT,16.5,Unité
9439,BEQUILLE DOUBLE A RESSORT POUR PROFILES 4305 NAT,64,Unité
9440,BOUCHON 2 VANTAUX NOIR,11,U
9441,4205C OUVRANT PORTE EN 6.30ML NATUREL,390,Unité
9442,4404N BATTUE 2 VANTAUX NAT,295,Unité
9443,8502 GUIDE LATERAL/CENTRALE AVEC CHICANE ET VIS,28,Unité
9444,RAIL COMPLEMENTAIRE NATUREL,22,Unité
9445,8010B DORMANT ARRONDI CHAMBRE MONTANT PORTE,375,Unité
9446,DORMANT AVEC COUVRE-JOINT EN 6.30M QUARTZ,340,Unité
9447,TEINTE EAU CREME,10,Unité
9448,ANTIFISSEUR FM 100 152589 500G,45.8333,SEAU 
9449,LEADER PLAST 30KG ATLAS BLANC,400,SEAU 
9450,SADVEL FACILAC NOIR 5KG,154.167,SEAU 
9451,ARCOLE ARLAC BLANC 5KG,158.333,SEAU 
9452,AQU A TEINTE OXYDE JAUNE,10,Unité
9453,TEINTE EAU NOIR,10,Unité
9454,ROBINET EQUERRE 1/2 3/8 ARCO,33.3333,Unité
9455,SILICONE AB BLANC SADER,45.8333,Unité
9456,SILICONE SADER TRANSLUCIDE 310 ML AB,45.8333,Unité
9457,RONDELLE CADMI 8X30,0.4,Unité
9458,RACCORD FEMELLE/MALE ASTORIA,10,Unité
9459,PAPIER ABRASIF 6,4.16667,FEUILLE
9460,TUBE EN CUIVRE RECTANGULAIRE RLX 50M,3125,ML
9461,FEUILLE LIEGE AGLOMERIE 4CM,73.3333,Unité
9462,DECAPANT POUDRE ARGENT F 307,25,Unité
9463,CONCASSE,3000,Voyage
9464,TUBE PEHD 25 PN 16,5,ML
9465,COUDE PE EGALE DN110,266.667,Unité
9466,RACCORD EGALE POLYTILAINE 40,20.8333,U - Unité
9467,MANCHON REDUIT PEHD ABP 50/40,20.8333,Unité
9468,TUBE PVC SPLAST D100,29.1667,ML
9469,TUBE PVC EVACUATION MISTD 100 FP,33.3333,ML
9470,TUBE PVC D75 FP (3M),25,ML
9471,TUBE PVC VESKO EVACUATION D75,20.8333,ML
9472,"TE POLYTILAINE 40X1"" 1/4",29.1667,ML
9473,"RACCORD FEMELLE POLYTILAINE 40X1"" 1/4",33.3333,Unité
9474,TE EGALE POLYTILAINE 50,41.6667,Unité
9475,"TE POLYTILAINE 50X1"" 1/2",37.5,Unité
9476,COUDE OUVERT COPRAX 32,12.5,Unité
9477,COUDE EGAL 32 COPRAX,12.5,Unité
9478,COUDE BOITIE 16 1/2 NTM,50,Unité
9479,CALANDRE,2000,PC
9480,RADAR DE RECUL,150,PC
9481,CACHE PHARE SECOURE,500,PC
9482,CALANDRE VENTILATEUR,1200,PC
9483,MOTEUR VENTILATEUR,900,PC
9484,VENTILATEUR ,650,PC
9485,"RADIATEUR D'EAU",1800,PC
9486,RADIATEUR DE CLIME,1600,PC
9487,RADIATEUR DE TURBO,1600,PC
9488,CACHE PROTECTION RADIATEUR,800,PC
9489,EAU DE RADIATEUR,200,PC
9490,RACCORD EGALE POLYTILAINE 25,12.5,Unité
9491,RACCORD EGALE POLYTILAINE 32,12.5,Unité
9492,COUDE POLYTILAINE 25 3/4 M,8.33333,Unité
9493,COUDE OUVERT 25 COPRAX,5.83333,Unité
9494,COUDE 1/4 25 COPRAX,5.83333,Unité
9495,DECLARATION ZINE,28660,ENS
9496,COUDE PVC 50 1/4 MARIO,4.16667,Unité
9497,DECLARATION LHAJ,54730,ENS
9498,COUDE 1/4 40 IDOPLAST ,4.16667,Unité
9499,COLLIER A JOINT 25 3/4,4.16667,Unité
9500,RACCORD ECROU TOURNANT 1/2 16,20,Unité
9501,"MAMELON BRONZ 1"" 1/4",29.1667,Unité
9502,MAMELON BRONZ 1P,16.6667,Unité
9503,RACCORD UNION MF BRONZ 1P,62.5,Unité
9504,RACCORD UNION MF BRONZ P 1/4,129.167,Unité
9505,COUDE PVC 50 1/8 DIMA TUBE FIRST,6.66667,Unité
9506,TE EGAL 25 COPRAX,5.83333,Unité
9507,TE EGAL 20 COPRAX,4.16667,Unité
9508,BOUCHON COPRAX 40,4.16667,U - Unité
9509,BOUCHON 25 COPRAX,4.16667,Unité
9510,MANCHON 50 COPRAX,20.8333,Unité
9511,"RACCORD F 50X1"" 1/2 COPRAX",150,Unité
9512,"RACCORD MALE COPRAX 40X1"" 1/4",133.333,Unité
9513,TE PVC 100 FP,29.1667,Unité
9514,COUDE PVC 1/8 110PS,16.6667,Unité
9515,COUDE EQUERRE PVC 110 BATIPLASTE,16.6667,Unité
9516,COUDE OUVERT PVC D160,25,Unité
9517,CULOTTE PVC SIMPLE D110 BATIPLASTE DIMA,29.1667,Unité
9518,COUDE OUVERT PVC D100,16.6667,Unité
9519,COUDE OUVERT PVC D125 FERROPLAST,29.1667,Unité
9520,CULOTTE PVC SIMPLE D50 IDOPLAST,5.83333,Unité
9521,FLEXI AU AVEC DECOUPE,125,PC
9522,WC ROCA HALL,2333.33,U
9523,LAVABO PMR ROCA (lavabo access 640*550 avec fixation),1125,U
9524,LAVABO SEMI COLONNE ROCA,791.667,U
9525,LAVABO VASQUE ROCA,0,
9526,PORTE SAVON JOFFEL,666.667,U
9527,PORTE PAPIER JOFEL,708.333,U
9528,SECHE MAIN JOFEL,2416.67,U
9529,SIPHON FLEXIBLE GORGE 32,33.3333,U
9530,FLEXIBLE F 1/2,20.8333,U
9531,ROBINET EQUERRE SCHELL 1/2,54.1667,U
9532,ROBINET ROCA,0,
9533,ROBINET 1/2 GROHE,400,U
9534,WC ROCA AVEC RESERVOIRE,1191.67,U
9535,LAVABO SEMI COLONNE,0,
9536,TE EGALE POLYTILAINE 20,16.667,Unité
9537,COPRAX COUDE EGAL C45 40 K70,20.8333,Unité
9538,COUDE COPRAX 32X1P FEMELLE,58.3333,Unité
9539,REPARATION JCB TINGHIR,26028,ENS
9540,RACCORD FEMELLE 25 3/4 COPRAX,35.8333,U - Unité
9541,TE 20 1/2 FEMELLE COPRAX,25,U
9542,COUDE 1/4 63 COPRAX K20,45.8333,Unité
9543,TE EGAL COPRAX 32,12.5,Unité
9544,TE 32 3/4 FEMELLE COPRAX,62.5,Unité
9545,VANNE A BILLE 32 COPRAX,150,Unité
9546,MANCHON EGAL 40 COPRAX,16.6667,Unité
9547,COUDE EGAL C90 20 K20 COPRAX,4.16667,U
9548,COUDE EGALE POLYTILAINE 20,8.33333,U
9549,RACCORD MALE POLITILAINE 25 3/4,8.33333,Unité
9550,COUDE EQUERRE PVC 75,8.33333,Unité
9551,"SIPHON FLEXIBLE LAVABO 1"" 1/4 JIMTEN",33.3333,Unité
9552,"GAMEX SIPHON LAVABO 1"" 1/2 D40 GRAND BANDE TROP PLEIN",33.3333,U
